# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  484       3.088915742530e-10       1.372561791004e-12      -9.574780842257e-12       0.000000000000e+00       8.338411955340e-14       2.549763764717e-15       8.455481158014e-16 
  485       3.102656411811e-10       1.351480910995e-12      -9.500432315335e-12       0.000000000000e+00       8.278204299451e-14       2.478266882016e-15       8.314358697204e-16 
  486       3.116265986420e-10       1.330682087048e-12      -9.422061551309e-12       0.000000000000e+00       8.218547540845e-14       2.408543344848e-15       8.173492836391e-16 
  487       3.129737236525e-10       1.310178596551e-12      -9.339730016233e-12       0.000000000000e+00       8.159436432617e-14       2.340589395812e-15       8.032894296818e-16 
  488       3.143062838290e-10       1.289983871503e-12      -9.253500714803e-12       0.000000000000e+00       8.100865489515e-14       2.274400880752e-15       7.892573800532e-16 
  489       3.156235373434e-10       1.270111499184e-12      -9.163438199066e-12       0.000000000000e+00       8.042828986392e-14       2.209973246095e-15       7.752542069968e-16 
  490       3.169247328790e-10       1.250575222811e-12      -9.069608577119e-12       0.000000000000e+00       7.985320956657e-14       2.147301536186e-15       7.612809827519e-16 
  491       3.182091095875e-10       1.231388942211e-12      -8.972079521820e-12       0.000000000000e+00       7.928335190729e-14       2.086380390627e-15       7.473387795126e-16 
  492       3.194758970442e-10       1.212566714481e-12      -8.870920279487e-12       0.000000000000e+00       7.871865234487e-14       2.027204041611e-15       7.334286693847e-16 
  493       3.207243152047e-10       1.194122754654e-12      -8.766201678605e-12       0.000000000000e+00       7.815904387719e-14       1.969766311263e-15       7.195517243442e-16 
  494       3.219535743607e-10       1.176071436362e-12      -8.657996138527e-12       0.000000000000e+00       7.760445702577e-14       1.914060608972e-15       7.057090161951e-16 
  495       3.231628750965e-10       1.158427292504e-12      -8.546377678183e-12       0.000000000000e+00       7.705481982029e-14       1.860079928731e-15       6.919016165273e-16 
  496       3.243514082449e-10       1.141205015906e-12      -8.431421924782e-12       0.000000000000e+00       7.651005778307e-14       1.807816846471e-15       6.781305966743e-16 
  497       3.255183548434e-10       1.124419459989e-12      -8.313206122514e-12       0.000000000000e+00       7.597009391361e-14       1.757263517401e-15       6.643970276713e-16 
  498       3.266628860903e-10       1.108085639432e-12      -8.191809141259e-12       0.000000000000e+00       7.543484867310e-14       1.708411673343e-15       6.507019802131e-16 
  499       3.277841633008e-10       1.092218730836e-12      -8.067311485288e-12       0.000000000000e+00       7.490423996894e-14       1.661252620068e-15       6.370465246120e-16 
  500       3.288813378633e-10       1.076834073391e-12      -7.939795301967e-12       0.000000000000e+00       7.437818313926e-14       1.615777234634e-15       6.234317307556e-16 
  501       3.299535511955e-10       1.061947169538e-12      -7.809344390463e-12       0.000000000000e+00       7.385659093740e-14       1.571975962724e-15       6.098586680649e-16 
  502       3.309999347003e-10       1.047573685635e-12      -7.676044210450e-12       0.000000000000e+00       7.333937351648e-14       1.529838815978e-15       5.963284054518e-16 
  503       3.320196097223e-10       1.033729452621e-12      -7.539981890807e-12       0.000000000000e+00       7.282643841387e-14       1.489355369336e-15       5.828420112775e-16 
  504       3.330116875036e-10       1.020430466681e-12      -7.401246238330e-12       0.000000000000e+00       7.231769053573e-14       1.450514758370e-15       5.694005533101e-16 
  505       3.339753990503e-10       1.007690997913e-12      -7.259924905814e-12       0.000000000000e+00       7.181304751146e-14       1.413305461745e-15       5.560050080120e-16 
  506       3.349104889336e-10       9.955178550722e-13      -7.116095788917e-12       0.000000000000e+00       7.131248627501e-14       1.377714647114e-15       5.426559856118e-16 
  507       3.358168327472e-10       9.839159569093e-13      -6.969835398610e-12       0.000000000000e+00       7.081599779503e-14       1.343728801130e-15       5.293539970292e-16 
  508       3.366943082403e-10       9.728902090024e-13      -6.821221686725e-12       0.000000000000e+00       7.032357181801e-14       1.311333939861e-15       5.160995437445e-16 
  509       3.375427953348e-10       9.624455035324e-13      -6.670334053330e-12       0.000000000000e+00       6.983519686003e-14       1.280515606026e-15       5.028931177141e-16 
  510       3.383621761423e-10       9.525867190588e-13      -6.517253354096e-12       0.000000000000e+00       6.935086019849e-14       1.251258866231e-15       4.897352012858e-16 
  511       3.391523349813e-10       9.433187202963e-13      -6.362061907670e-12       0.000000000000e+00       6.887054786386e-14       1.223548308206e-15       4.766262671142e-16 
  512       3.399131583946e-10       9.346463578901e-13      -6.204843503044e-12       0.000000000000e+00       6.839424463137e-14       1.197368038037e-15       4.635667780758e-16 
  513       3.406445351659e-10       9.265744681925e-13      -6.045683406925e-12       0.000000000000e+00       6.792193401281e-14       1.172701677408e-15       4.505571871846e-16 
  514       3.413463563376e-10       9.191078730388e-13      -5.884668371104e-12       0.000000000000e+00       6.745359824820e-14       1.149532360832e-15       4.375979375073e-16 
  515       3.420185152275e-10       9.122513795233e-13      -5.721886639832e-12       0.000000000000e+00       6.698921829754e-14       1.127842732887e-15       4.246894620786e-16 
  516       3.426609074460e-10       9.060097797753e-13      -5.557427957183e-12       0.000000000000e+00       6.652877383258e-14       1.107614945456e-15       4.118321838166e-16 
  517       3.432734309135e-10       9.003878507351e-13      -5.391383574428e-12       0.000000000000e+00       6.607224322850e-14       1.088830654958e-15       3.990265154380e-16 
  518       3.438559858772e-10       8.953903539303e-13      -5.223846257406e-12       0.000000000000e+00       6.561960355569e-14       1.071471019586e-15       3.862728593735e-16 
  519       3.444084749285e-10       8.910220352514e-13      -5.054910293893e-12       0.000000000000e+00       6.517083057143e-14       1.055516696542e-15       3.735716076832e-16 
  520       3.449308030200e-10       8.872876247285e-13      -4.884671500972e-12       0.000000000000e+00       6.472589871168e-14       1.040947839277e-15       3.609231419718e-16 
  521       3.454228774827e-10       8.841918363065e-13      -4.713227232404e-12       0.000000000000e+00       6.428478108280e-14       1.027744094718e-15       3.483278333038e-16 
  522       3.458846080433e-10       8.817393676219e-13      -4.540676385998e-12       0.000000000000e+00       6.384744945323e-14       1.015884600515e-15       3.357860421193e-16 
  523       3.463159068410e-10       8.799348997783e-13      -4.367119410982e-12       0.000000000000e+00       6.341387424531e-14       1.005347982266e-15       3.232981181488e-16 
  524       3.467166884449e-10       8.787830971227e-13      -4.192658315372e-12       0.000000000000e+00       6.298402452694e-14       9.961123507609e-16       3.108644003288e-16 
  525       3.470868698713e-10       8.782886070216e-13      -4.017396673344e-12       0.000000000000e+00       6.255786800334e-14       9.881552992138e-16       2.984852167170e-16 
  526       3.474263706003e-10       8.784560596367e-13      -3.841439632603e-12       0.000000000000e+00       6.213537100880e-14       9.814539004989e-16       2.861608844077e-16 
  527       3.477351125936e-10       8.792900677016e-13      -3.664893921753e-12       0.000000000000e+00       6.171649849840e-14       9.759847043873e-16       2.738917094471e-16 
  528       3.480130203110e-10       8.807952262968e-13      -3.487867857669e-12       0.000000000000e+00       6.130121403973e-14       9.717237347821e-16       2.616779867488e-16 
  529       3.482600207282e-10       8.829761126269e-13      -3.310471352866e-12       0.000000000000e+00       6.088947980463e-14       9.686464869547e-16       2.495200000087e-16 
  530       3.484760433533e-10       8.858372857958e-13      -3.132815922869e-12       0.000000000000e+00       6.048125656094e-14       9.667279247806e-16       2.374180216206e-16 
  531       3.486610202447e-10       8.893832865829e-13      -2.955014693585e-12       0.000000000000e+00       6.007650366422e-14       9.659424779749e-16       2.253723125916e-16 
  532       3.488148860274e-10       8.936186372197e-13      -2.777182408672e-12       0.000000000000e+00       5.967517904949e-14       9.662640393285e-16       2.133831224574e-16 
  533       3.489375779108e-10       8.985478411649e-13      -2.599435436908e-12       0.000000000000e+00       5.927723922294e-14       9.676659619438e-16       2.014506891973e-16 
  534       3.490290357056e-10       9.041753828814e-13      -2.421891779565e-12       0.000000000000e+00       5.888263925369e-14       9.701210564706e-16       1.895752391500e-16 
  535       3.490892018407e-10       9.105057276114e-13      -2.244671077775e-12       0.000000000000e+00       5.849133276553e-14       9.736015883419e-16       1.777569869284e-16 
  536       3.491180213809e-10       9.175433211534e-13      -2.067894619906e-12       0.000000000000e+00       5.810327192862e-14       9.780792750096e-16       1.659961353356e-16 
  537       3.491154420438e-10       9.252925896373e-13      -1.891685348924e-12       0.000000000000e+00       5.771840745124e-14       9.835252831809e-16       1.542928752795e-16 
  538       3.490814142165e-10       9.337579393012e-13      -1.716167869772e-12       0.000000000000e+00       5.733668857154e-14       9.899102260533e-16       1.426473856886e-16 
  539       3.490158909735e-10       9.429437562671e-13      -1.541468456734e-12       0.000000000000e+00       5.695806304924e-14       9.972041605511e-16       1.310598334271e-16 
  540       3.489188280935e-10       9.528544063169e-13      -1.367715060809e-12       0.000000000000e+00       5.658247715740e-14       1.005376584561e-15       1.195303732105e-16 
  541       3.487901840762e-10       9.634942346685e-13      -1.195037317080e-12       0.000000000000e+00       5.620987567411e-14       1.014396434168e-15       1.080591475205e-16 
  542       3.486299201600e-10       9.748675657518e-13      -1.023566552084e-12       0.000000000000e+00       5.584020187429e-14       1.024232080892e-15       9.664628652073e-17 
  543       3.484380003391e-10       9.869787029850e-13      -8.534357911819e-13       0.000000000000e+00       5.547339752132e-14       1.034851328921e-15       8.529190797171e-17 
  544       3.482144511375e-10       9.998303881421e-13      -6.847676180312e-13       0.000000000000e+00       5.510941193993e-14       1.046225502331e-15       7.399629921380e-17 
  545       3.479595426565e-10       1.013419134599e-12      -5.176373809654e-13       0.000000000000e+00       5.474822951798e-14       1.058341832557e-15       6.276046863928e-17 
  546       3.476736124059e-10       1.027739768767e-12      -3.521090165910e-13       0.000000000000e+00       5.438984292427e-14       1.071191396941e-15       5.158560881000e-17 
  547       3.473570060264e-10       1.042786958358e-12      -1.882471110632e-13       0.000000000000e+00       5.403424408945e-14       1.084765057640e-15       4.047291571409e-17 
  548       3.470100773307e-10       1.058555211540e-12      -2.611690253945e-14       0.000000000000e+00       5.368142420144e-14       1.099053460513e-15       2.942358875498e-17 
  549       3.466331883449e-10       1.075038876083e-12       1.342157163670e-13       0.000000000000e+00       5.333137370087e-14       1.114047034013e-15       1.843883074047e-17 
  550       3.462267093502e-10       1.092232138520e-12       2.926841961339e-13       0.000000000000e+00       5.298408227643e-14       1.129735988077e-15       7.519847871653e-18 
  551       3.457910189236e-10       1.110129023291e-12       4.492213278762e-13       0.000000000000e+00       5.263953886035e-14       1.146110313021e-15      -3.332150267985e-18 
  552       3.453265039796e-10       1.128723391903e-12       6.037592408928e-13       0.000000000000e+00       5.229773162374e-14       1.163159778426e-15      -1.411595072361e-17 
  553       3.448335598117e-10       1.148008942079e-12       7.562294002132e-13       0.000000000000e+00       5.195864797205e-14       1.180873932036e-15      -2.483033717999e-17 
  554       3.443125901332e-10       1.167979206909e-12       9.065626041438e-13       0.000000000000e+00       5.162227454044e-14       1.199242098641e-15      -3.547408997249e-17 
  555       3.437640071191e-10       1.188627554007e-12       1.054688981815e-12       0.000000000000e+00       5.128859718924e-14       1.218253378977e-15      -4.604598609808e-17 
  556       3.431882314471e-10       1.209947184659e-12       1.200537990725e-12       0.000000000000e+00       5.095760099929e-14       1.237896648610e-15      -5.654479922628e-17 
  557       3.425856923390e-10       1.231931132978e-12       1.344038414293e-12       0.000000000000e+00       5.062927026742e-14       1.258160556831e-15      -6.696929971018e-17 
  558       3.419568276020e-10       1.254572265058e-12       1.485118359398e-12       0.000000000000e+00       5.030358850180e-14       1.279033525546e-15      -7.731825459740e-17 
  559       3.413020836702e-10       1.277863278122e-12       1.623705253929e-12       0.000000000000e+00       4.998053841738e-14       1.300503748170e-15      -8.759042764109e-17 
  560       3.406219156457e-10       1.301796699679e-12       1.759725844332e-12       0.000000000000e+00       4.966010193131e-14       1.322559188512e-15      -9.778457931092e-17 
  561       3.399167873403e-10       1.326364886675e-12       1.893106193156e-12       0.000000000000e+00       4.934226015830e-14       1.345187579674e-15      -1.078994668040e-16 
  562       3.391871713161e-10       1.351560024644e-12       2.023771676598e-12       0.000000000000e+00       4.902699340609e-14       1.368376422937e-15      -1.179338440561e-16 
  563       3.384335489279e-10       1.377374126863e-12       2.151646982054e-12       0.000000000000e+00       4.871428117082e-14       1.392112986652e-15      -1.278864617522e-16 
  564       3.376564103635e-10       1.403799033504e-12       2.276656105658e-12       0.000000000000e+00       4.840410213242e-14       1.416384305137e-15      -1.377560673379e-16 
  565       3.368562546857e-10       1.430826410785e-12       2.398722349837e-12       0.000000000000e+00       4.809643415010e-14       1.441177177561e-15      -1.475414050302e-16 
  566       3.360335898733e-10       1.458447750124e-12       2.517768320851e-12       0.000000000000e+00       4.779125425766e-14       1.466478166840e-15      -1.572412158286e-16 
  567       3.351889328627e-10       1.486654367291e-12       2.633715926342e-12       0.000000000000e+00       4.748853865897e-14       1.492273598526e-15      -1.668542375258e-16 
  568       3.343228095890e-10       1.515437401562e-12       2.746486372883e-12       0.000000000000e+00       4.718826272335e-14       1.518549559699e-15      -1.763792047191e-16 
  569       3.334357550272e-10       1.544787814869e-12       2.856000163520e-12       0.000000000000e+00       4.689040098096e-14       1.545291897860e-15      -1.858148488212e-16 
  570       3.325283132342e-10       1.574696390955e-12       2.962177095321e-12       0.000000000000e+00       4.659492711826e-14       1.572486219819e-15      -1.951598980709e-16 
  571       3.316010373893e-10       1.605153734523e-12       3.064936256923e-12       0.000000000000e+00       4.630181397338e-14       1.600117890588e-15      -2.044130775446e-16 
  572       3.306544898361e-10       1.636150270394e-12       3.164196026076e-12       0.000000000000e+00       4.601103353154e-14       1.628172032272e-15      -2.135731091670e-16 
  573       3.296892421236e-10       1.667676242656e-12       3.259874067195e-12       0.000000000000e+00       4.572255692044e-14       1.656633522962e-15      -2.226387117220e-16 
  574       3.287058750476e-10       1.699721713815e-12       3.351887328898e-12       0.000000000000e+00       4.543635440572e-14       1.685486995622e-15      -2.316086008639e-16 
  575       3.277049786919e-10       1.732276563952e-12       3.440152041561e-12       0.000000000000e+00       4.515239538631e-14       1.714716836985e-15      -2.404814891284e-16 
  576       3.266871524700e-10       1.765330489872e-12       3.524583714859e-12       0.000000000000e+00       4.487064838987e-14       1.744307186442e-15      -2.492560859431e-16 
  577       3.256530051658e-10       1.798873004259e-12       3.605097135317e-12       0.000000000000e+00       4.459108106820e-14       1.774241934932e-15      -2.579310976394e-16 
  578       3.246031549758e-10       1.832893434825e-12       3.681606363850e-12       0.000000000000e+00       4.431366019264e-14       1.804504723835e-15      -2.665052274625e-16 
  579       3.235382295495e-10       1.867380923468e-12       3.754024733317e-12       0.000000000000e+00       4.403835164946e-14       1.835078943865e-15      -2.749771755831e-16 
  580       3.224588660314e-10       1.902324425420e-12       3.822264846063e-12       0.000000000000e+00       4.376512043533e-14       1.865947733956e-15      -2.833456391079e-16 
  581       3.213657111022e-10       1.937712708400e-12       3.886238571467e-12       0.000000000000e+00       4.349393065265e-14       1.897093980160e-15      -2.916093120909e-16 
  582       3.202594210198e-10       1.973534351770e-12       3.945857043486e-12       0.000000000000e+00       4.322474550502e-14       1.928500314531e-15      -2.997668855444e-16 
  583       3.191406343347e-10       2.009777630590e-12       4.001044736413e-12       0.000000000000e+00       4.295753282658e-14       1.960150299725e-15      -3.078173716742e-16 
  584       3.180098892025e-10       2.046430166337e-12       4.051782083397e-12       0.000000000000e+00       4.269228183118e-14       1.992032017533e-15      -3.157610854621e-16 
  585       3.168677040872e-10       2.083479265791e-12       4.098063917753e-12       0.000000000000e+00       4.242898677257e-14       2.024134567801e-15      -3.235986876264e-16 
  586       3.157146049322e-10       2.120912034447e-12       4.139885493606e-12       0.000000000000e+00       4.216764144568e-14       2.056446890155e-15      -3.313308627421e-16 
  587       3.145511251920e-10       2.158715375632e-12       4.177242488401e-12       0.000000000000e+00       4.190823918396e-14       2.088957763307e-15      -3.389583193658e-16 
  588       3.133778058642e-10       2.196875989615e-12       4.210131005408e-12       0.000000000000e+00       4.165077285675e-14       2.121655804366e-15      -3.464817901609e-16 
  589       3.121951955207e-10       2.235380372719e-12       4.238547576236e-12       0.000000000000e+00       4.139523486663e-14       2.154529468145e-15      -3.539020320232e-16 
  590       3.110038503397e-10       2.274214816433e-12       4.262489163334e-12       0.000000000000e+00       4.114161714680e-14       2.187567046473e-15      -3.612198262056e-16 
  591       3.098043341375e-10       2.313365406523e-12       4.281953162509e-12       0.000000000000e+00       4.088991115842e-14       2.220756667503e-15      -3.684359784441e-16 
  592       3.085972183999e-10       2.352818022148e-12       4.296937405424e-12       0.000000000000e+00       4.064010788797e-14       2.254086295019e-15      -3.755513190823e-16 
  593       3.073830823141e-10       2.392558334966e-12       4.307440162115e-12       0.000000000000e+00       4.039219784464e-14       2.287543727749e-15      -3.825667031973e-16 
  594       3.061625128004e-10       2.432571808252e-12       4.313460143495e-12       0.000000000000e+00       4.014617105762e-14       2.321116598671e-15      -3.894830107246e-16 
  595       3.049361045439e-10       2.472843696005e-12       4.314996503862e-12       0.000000000000e+00       3.990201707354e-14       2.354792374325e-15      -3.963011465832e-16 
  596       3.037044600261e-10       2.513359042062e-12       4.312048843412e-12       0.000000000000e+00       3.965972495379e-14       2.388558354119e-15      -4.030220408014e-16 
  597       3.024681895566e-10       2.554102679212e-12       4.304617210740e-12       0.000000000000e+00       3.941928327186e-14       2.422401669640e-15      -4.096466486416e-16 
  598       3.012279113050e-10       2.595059228305e-12       4.292702105357e-12       0.000000000000e+00       3.918068011075e-14       2.456309283963e-15      -4.161759507258e-16 
  599       2.999842513325e-10       2.636213097364e-12       4.276304480192e-12       0.000000000000e+00       3.894390306027e-14       2.490267990960e-15      -4.226109531606e-16 
  600       2.987378436234e-10       2.677548480701e-12       4.255425744102e-12       0.000000000000e+00       3.870893921445e-14       2.524264414611e-15      -4.289526876629e-16 
  601       2.974893301172e-10       2.719049358022e-12       4.230067764382e-12       0.000000000000e+00       3.847577516889e-14       2.558285008309e-15      -4.352022116846e-16 
  602       2.962393607398e-10       2.760699493547e-12       4.200232869272e-12       0.000000000000e+00       3.824439701807e-14       2.592316054171e-15      -4.413606085383e-16 
  603       2.949885934358e-10       2.802482435115e-12       4.165923850467e-12       0.000000000000e+00       3.801479035280e-14       2.626343662351e-15      -4.474289875224e-16 
  604       2.937376941996e-10       2.844381513302e-12       4.127143965622e-12       0.000000000000e+00       3.778694025747e-14       2.660353770344e-15      -4.534084840464e-16 
  605       2.924873371076e-10       2.886379840528e-12       4.083896940866e-12       0.000000000000e+00       3.756083130752e-14       2.694332142296e-15      -4.593002597559e-16 
  606       2.912382043495e-10       2.928460310172e-12       4.036186973303e-12       0.000000000000e+00       3.733644756672e-14       2.728264368316e-15      -4.651055026584e-16 
  607       2.899909862604e-10       2.970605595682e-12       3.984018733529e-12       0.000000000000e+00       3.711377258454e-14       2.762135863782e-15      -4.708254272481e-16 
  608       2.887463813521e-10       3.012798149689e-12       3.927397368133e-12       0.000000000000e+00       3.689278939356e-14       2.795931868652e-15      -4.764612746311e-16 
  609       2.875050963450e-10       3.055020203117e-12       3.866328502210e-12       0.000000000000e+00       3.667348050676e-14       2.829637446774e-15      -4.820143126513e-16 
  610       2.862678462000e-10       3.097253764299e-12       3.800818241866e-12       0.000000000000e+00       3.645582791495e-14       2.863237485193e-15      -4.874858360148e-16 
  611       2.850353541498e-10       3.139480618081e-12       3.730873176731e-12       0.000000000000e+00       3.623981308405e-14       2.896716693459e-15      -4.928771664157e-16 
  612       2.838083517309e-10       3.181682324945e-12       3.656500382462e-12       0.000000000000e+00       3.602541695252e-14       2.930059602942e-15      -4.981896526614e-16 
  613       2.825875788151e-10       3.223840220109e-12       3.577707423257e-12       0.000000000000e+00       3.581261992870e-14       2.963250566133e-15      -5.034246707975e-16 
  614       2.813737836414e-10       3.265935412650e-12       3.494502354358e-12       0.000000000000e+00       3.560140188812e-14       2.996273755962e-15      -5.085836242334e-16 
  615       2.801677228475e-10       3.307948784608e-12       3.406893724565e-12       0.000000000000e+00       3.539174217095e-14       3.029113165100e-15      -5.136679438671e-16 
  616       2.789701615018e-10       3.349860990103e-12       3.314890578738e-12       0.000000000000e+00       3.518361957926e-14       3.061752605271e-15      -5.186790882113e-16 
  617       2.777818731347e-10       3.391652454443e-12       3.218502460311e-12       0.000000000000e+00       3.497701237446e-14       3.094175706562e-15      -5.236185435176e-16 
  618       2.766036397705e-10       3.433303373239e-12       3.117739413799e-12       0.000000000000e+00       3.477189827463e-14       3.126365916730e-15      -5.284878239026e-16 
  619       2.754362519594e-10       3.474793711517e-12       3.012611987303e-12       0.000000000000e+00       3.456825445186e-14       3.158306500513e-15      -5.332884714727e-16 
  620       2.742805088086e-10       3.516103202827e-12       2.903131235025e-12       0.000000000000e+00       3.436605752963e-14       3.189980538938e-15      -5.380220564496e-16 
  621       2.731372180145e-10       3.557211348359e-12       2.789308719771e-12       0.000000000000e+00       3.416528358017e-14       3.221370928633e-15      -5.426901772955e-16 
  622       2.720071136266e-10       3.598098947845e-12       2.671164021723e-12       0.000000000000e+00       3.396591159840e-14       3.252463940668e-15      -5.472940037728e-16 
  623       2.708906071607e-10       3.638752733462e-12       2.548747452837e-12       0.000000000000e+00       3.376793401849e-14       3.283259990047e-15      -5.518328941164e-16 
  624       2.697880307180e-10       3.679160842724e-12       2.422117879499e-12       0.000000000000e+00       3.357134643843e-14       3.313763117136e-15      -5.563057457154e-16 
  625       2.686997187315e-10       3.719311296106e-12       2.291335269247e-12       0.000000000000e+00       3.337614416418e-14       3.343977451368e-15      -5.607114492308e-16 
  626       2.676260079719e-10       3.759191996628e-12       2.156460695612e-12       0.000000000000e+00       3.318232220815e-14       3.373907211658e-15      -5.650488885783e-16 
  627       2.665672375537e-10       3.798790729444e-12       2.017556342944e-12       0.000000000000e+00       3.298987528756e-14       3.403556706813e-15      -5.693169409129e-16 
  628       2.655237489417e-10       3.838095161423e-12       1.874685511246e-12       0.000000000000e+00       3.279879782294e-14       3.432930335945e-15      -5.735144766117e-16 
  629       2.644958859574e-10       3.877092840740e-12       1.727912621010e-12       0.000000000000e+00       3.260908393654e-14       3.462032588881e-15      -5.776403592585e-16 
  630       2.634839947846e-10       3.915771196463e-12       1.577303218046e-12       0.000000000000e+00       3.242072745078e-14       3.490868046573e-15      -5.816934456268e-16 
  631       2.624884239762e-10       3.954117538135e-12       1.422923978317e-12       0.000000000000e+00       3.223372188665e-14       3.519441381514e-15      -5.856725856640e-16 
  632       2.615095244602e-10       3.992119055363e-12       1.264842712773e-12       0.000000000000e+00       3.204806046220e-14       3.547757358146e-15      -5.895766224750e-16 
  633       2.605476495460e-10       4.029762817404e-12       1.103128372182e-12       0.000000000000e+00       3.186373609092e-14       3.575820833272e-15      -5.934043923056e-16 
  634       2.596031549303e-10       4.067035772753e-12       9.378510519635e-13       0.000000000000e+00       3.168074138022e-14       3.603636756465e-15      -5.971547245268e-16 
  635       2.586763987040e-10       4.103924748727e-12       7.690819970203e-13       0.000000000000e+00       3.149906862984e-14       3.631210170488e-15      -6.008264416179e-16 
  636       2.577677413578e-10       4.140416451051e-12       5.968936065740e-13       0.000000000000e+00       3.131870983031e-14       3.658546211694e-15      -6.044183591508e-16 
  637       2.568775457887e-10       4.176497463446e-12       4.213594389960e-13       0.000000000000e+00       3.113965666136e-14       3.685650110445e-15      -6.079292857732e-16 
  638       2.560061773061e-10       4.212154247216e-12       2.425542166407e-13       0.000000000000e+00       3.096190049036e-14       3.712527191523e-15      -6.113580231927e-16 
  639       2.551540036382e-10       4.247373140832e-12       6.055383067886e-14       0.000000000000e+00       3.078543237077e-14       3.739182874537e-15      -6.147033661604e-16 
  640       2.543213949381e-10       4.282140359520e-12      -1.245646540699e-13       0.000000000000e+00       3.061024304058e-14       3.765622674341e-15      -6.179641024544e-16 
  641       2.535087237900e-10       4.316441994846e-12      -3.127229943040e-13       0.000000000000e+00       3.043632292070e-14       3.791852201438e-15      -6.211390128639e-16 
  642       2.527163652157e-10       4.350264014304e-12      -5.038417634070e-13       0.000000000000e+00       3.026366211348e-14       3.817877162398e-15      -6.242268711726e-16 
  643       2.519446966803e-10       4.383592260903e-12      -6.978403466147e-13       0.000000000000e+00       3.009225040105e-14       3.843703360265e-15      -6.272264441427e-16 
  644       2.511940980989e-10       4.416412452749e-12      -8.946369361821e-13       0.000000000000e+00       2.992207724382e-14       3.869336694973e-15      -6.301364914982e-16 
  645       2.504649518427e-10       4.448710182636e-12      -1.094148526551e-12       0.000000000000e+00       2.975313177891e-14       3.894783163750e-15      -6.329557659092e-16 
  646       2.497576427451e-10       4.480470917630e-12      -1.296290909516e-12       0.000000000000e+00       2.958540281856e-14       3.920048861539e-15      -6.356830129751e-16 
  647       2.490725581081e-10       4.511679998657e-12      -1.500978669393e-12       0.000000000000e+00       2.941887884859e-14       3.945139981402e-15      -6.383169712086e-16 
  648       2.484100877082e-10       4.542322640088e-12      -1.708125178184e-12       0.000000000000e+00       2.925354802680e-14       3.970062814934e-15      -6.408563720192e-16 
  649       2.477706238033e-10       4.572383929324e-12      -1.917642590749e-12       0.000000000000e+00       2.908939818147e-14       3.994823752676e-15      -6.432999396973e-16 
  650       2.471545611380e-10       4.601848826386e-12      -2.129441839967e-12       0.000000000000e+00       2.892641680974e-14       4.019429284522e-15      -6.456463913974e-16 
  651       2.465622969507e-10       4.630702163499e-12      -2.343432631905e-12       0.000000000000e+00       2.876459107604e-14       4.043886000137e-15      -6.478944371223e-16 
  652       2.459942309792e-10       4.658928644678e-12      -2.559523440990e-12       0.000000000000e+00       2.860390781059e-14       4.068200589363e-15      -6.500427797065e-16 
  653       2.454507654674e-10       4.686512845316e-12      -2.777621505168e-12       0.000000000000e+00       2.844435350777e-14       4.092379842632e-15      -6.520901148001e-16 
  654       2.449323051710e-10       4.713439211769e-12      -2.997632821077e-12       0.000000000000e+00       2.828591432460e-14       4.116430651378e-15      -6.540351308523e-16 
  655       2.444392573643e-10       4.739692060942e-12      -3.219462139213e-12       0.000000000000e+00       2.812857607912e-14       4.140360008448e-15      -6.558765090954e-16 
  656       2.439720318459e-10       4.765255579877e-12      -3.443012959095e-12       0.000000000000e+00       2.797232424892e-14       4.164175008516e-15      -6.576129235285e-16 
  657       2.435310409455e-10       4.790113825339e-12      -3.668187524433e-12       0.000000000000e+00       2.781714396946e-14       4.187882848488e-15      -6.592430409007e-16 
  658       2.431166995293e-10       4.814250723401e-12      -3.894886818297e-12       0.000000000000e+00       2.766302003261e-14       4.211490827922e-15      -6.607655206957e-16 
  659       2.427294250073e-10       4.837650069031e-12      -4.123010558281e-12       0.000000000000e+00       2.750993688502e-14       4.235006349431e-15      -6.621790151147e-16 
  660       2.423696373385e-10       4.860295525678e-12      -4.352457191673e-12       0.000000000000e+00       2.735787862658e-14       4.258436919102e-15      -6.634821690605e-16 
  661       2.420376775181e-10       4.882172926404e-12      -4.583127330530e-12       0.000000000000e+00       2.720683124470e-14       4.281787723353e-15      -6.646740528754e-16 
  662       2.417335610507e-10       4.903277233805e-12      -4.814934149841e-12       0.000000000000e+00       2.705678937446e-14       4.305054300049e-15      -6.657554710620e-16 
  663       2.414572190531e-10       4.923605732747e-12      -5.047793209103e-12       0.000000000000e+00       2.690774968442e-14       4.328229706582e-15      -6.667276823896e-16 
  664       2.412085792653e-10       4.943155742940e-12      -5.281619029292e-12       0.000000000000e+00       2.675970865337e-14       4.351306928543e-15      -6.675919698558e-16 
  665       2.409875660343e-10       4.961924619153e-12      -5.516325088972e-12       0.000000000000e+00       2.661266256931e-14       4.374278879464e-15      -6.683496407883e-16 
